,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,90,5.210654159881833,0.0143113842466127,-0.0046183646554566,-8.060566929545118e-05,0.0,0.0,0.0,0.0
1,1.0,81,5.572935432368747,0.028677560764288,-0.0033614504556912,-5.86683780944752e-05,5.572935432368747,0.028677560764288,-5.86683780944752e-05,-0.0033614504556912
2,2.0,88,4.580228947244686,0.0197498039579552,0.0021034267912772,3.6711723082446676e-05,10.153165530419873,0.04815865008477194,-2.195665501202852e-05,-0.001258023664414
3,3.0,9,0.7561530659457254,0.0962073634336921,-0.0136209701271812,-0.0002377307760351027,10.909320708575217,0.14434941090326958,-0.00025968743104713124,-0.014878993791595201
4,4.0,6,5.2991248869372845,0.2570391529335202,-0.1059678416821273,-0.0018494877385852079,16.208512166669024,0.40001243905652323,-0.002109175169632339,-0.1208468354737225
5,5.0,32,2.721967101558579,0.0897584124450835,-0.023959165557035,-0.000418166325000682,18.930662529805772,0.4840295506846526,-0.002527341494633021,-0.1448060010307575
6,6.0,17,0.3344586537257308,0.1940621546692403,-0.0296989463120923,-0.0005183443975190381,19.26561057617617,0.6772457952386559,-0.003045685892152059,-0.1745049473428498
7,7.0,104,4.338913951633892,0.0097737250425576,0.0149045399045399,0.0002601332948291026,23.60453417115373,0.6738045263707476,-0.0027855525973229565,-0.1596004074383099
8,8.0,60,0.1164342808089824,0.0789181546056044,-0.0126916091536505,-0.00022151036710745212,23.721187830624807,0.7523980414077114,-0.0030070629644304084,-0.1722920165919604
9,9.0,9,0.7561530659457254,0.0962073634336921,-0.0136209701271812,-0.0002377307760351027,24.477626779006894,0.8463311734143997,-0.003244793740465511,-0.18591298671914158
10,10.0,7,4.233676164246734,0.4516256501082248,-0.1612364243943191,-0.002814106479823772,28.712746085259813,1.2842170642015076,-0.006058900220289283,-0.3471494111134607
11,11.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,33.52317240646843,1.2813759831113463,-0.006161338361325655,-0.3530186842560107
12,12.0,109,5.043734778475288,-0.0632907568217371,0.0084764506895654,0.00014794197341585997,38.56642149658809,1.1870104676544904,-0.006013396387909795,-0.3445422335664453
13,13.0,26,5.6409031035458055,-0.2417394564020337,-0.0482606516290726,-0.0008423072700852821,44.20576894385993,0.9113546000897947,-0.006855703657995077,-0.39280288519551787
14,14.0,104,4.338913951633892,0.0097737250425576,0.0149045399045399,0.0002601332948291026,48.544647935193694,0.8913820202130192,-0.006595570363165975,-0.377898345290978
15,15.0,17,0.3344586537257308,0.1940621546692403,-0.0296989463120923,-0.0005183443975190381,48.88037925552713,1.0832340243048748,-0.007113914760685013,-0.4075972916030703
16,16.0,42,2.870161784491553,0.4052261154122788,-0.1633918575063613,-0.0028517258844354162,51.7533511337913,1.4680319718970245,-0.009965640645120429,-0.5709891491094315
17,17.0,56,0.3662709575115334,0.0223263782975252,0.0107386785449146,0.00018742529792203352,52.119826396517816,1.4867071772193043,-0.009778215347198395,-0.5602504705645169
18,18.0,60,0.1164342808089824,0.0789181546056044,-0.0126916091536505,-0.00022151036710745212,52.23702677744031,1.5644830577060023,-0.009999725714305846,-0.5729420797181675
19,19.0,60,0.1164342808089824,0.0789181546056044,-0.0126916091536505,-0.00022151036710745212,52.35424438365118,1.6422329751854008,-0.010221236081413298,-0.5856336888718179
20,20.0,39,1.5220732574166749,0.3227521472804258,-0.1202137404580152,-0.0020981255771302812,53.879537001924334,1.9494110638547384,-0.012319361658543578,-0.705847429329833
21,21.0,32,2.721967101558579,0.0897584124450835,-0.023959165557035,-0.000418166325000682,56.60240329252677,2.0056306162610458,-0.01273752798354426,-0.729806594886868
22,22.0,81,5.572935432368747,0.028677560764288,-0.0033614504556912,-5.86683780944752e-05,62.175251912969905,1.9633223491314047,-0.012796196361638736,-0.7331680453425592
23,23.0,80,3.8974056468564577,0.2398659178548898,-0.0718652849740932,-0.0012542858406819342,66.0754077660544,2.1532980221734657,-0.01405048220232067,-0.8050333303166525
24,24.0,109,5.043734778475288,-0.0632907568217371,0.0084764506895654,0.00014794197341585997,71.11775545922778,2.0191489385041237,-0.01390254022890481,-0.796556879627087
25,25.0,88,4.580228947244686,0.0197498039579552,0.0021034267912772,3.6711723082446676e-05,75.69781634244465,1.9752220678982781,-0.013865828505822363,-0.7944534528358098
26,26.0,89,4.119754998071647,-0.1336104849418716,0.0289139704038123,0.0005046439833707191,79.81532275163444,1.784502440948768,-0.013361184522451644,-0.7655394824319975
27,27.0,109,5.043734778475288,-0.0632907568217371,0.0084764506895654,0.00014794197341585997,84.8577617155641,1.6538290674394018,-0.013213242549035784,-0.7570630317424322
28,28.0,85,1.9448375000454816,0.4630462129924358,-0.1710005482456139,-0.0029845225896013754,86.8085476075972,2.091137997595589,-0.01619776513863716,-0.928063579988046
29,29.0,90,5.210654159881833,0.0143113842466127,-0.0046183646554566,-8.060566929545118e-05,92.01875003132696,2.0210502427918207,-0.01627837080793261,-0.9326819446435026
30,30.0,60,0.1164342808089824,0.0789181546056044,-0.0126916091536505,-0.00022151036710745212,92.13645348803584,2.0980626648589147,-0.016499881175040063,-0.9453735537971532
