,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,0.0,0.0,0.0,0.0
1,1.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,0.0196856208600149,-0.0881710484100069,0.00015660305259735874,0.0089726939726939
2,2.0,14,1.5641401022918675,-0.1165609163362424,0.0082571428571428,0.00014411432966467363,1.58384395776723,-0.20448701420324164,0.0003007173822620324,0.0172298368298367
3,3.0,16,0.7717062629524778,0.3148533275707837,-0.1576371308016877,-0.002751286955886419,2.355455503959609,0.11059836461507297,-0.0024505695736243864,-0.140407293971851
4,4.0,43,1.904215778616996,0.026763727422542,-0.0052818035426731,-9.21848622631464e-05,4.2597311512047575,0.1326956030974991,-0.0025427544358875326,-0.14568909751452408
5,5.0,43,1.904215778616996,0.026763727422542,-0.0052818035426731,-9.21848622631464e-05,6.164008827389476,0.15461729609802977,-0.002634939298150679,-0.15097090105719718
6,6.0,8,6.225184895162104,-0.1739910236327705,0.00513583265417,8.963718964670579e-05,12.388713656874895,-0.03577608887130307,-0.002545302108503973,-0.14583506840302718
7,7.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,12.387829565531288,-0.021666263472101176,-0.0026068238432190045,-0.14936000415052197
8,8.0,107,1.7118749917933518,0.0666018683678129,-0.0025699152542372,-4.4853482683666297e-05,14.099872359920356,0.040472827107345226,-0.0026516773259026706,-0.15192991940475914
9,9.0,43,1.904215778616996,0.026763727422542,-0.0052818035426731,-9.21848622631464e-05,16.004152412582865,0.06218710055036307,-0.002743862188165817,-0.15721172294743224
10,10.0,82,6.447153418236174,-0.2056151738315938,0.002639303482587,4.6064535730495974e-05,22.450717382242495,-0.1611173775541745,-0.0026977976524353207,-0.15457241946484523
11,11.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,22.449835442594658,-0.147007417499044,-0.0027593193871503522,-0.15809735521234003
12,12.0,14,1.5641401022918675,-0.1165609163362424,0.0082571428571428,0.00014411432966467363,24.013647961943253,-0.2678838467289135,-0.0026152050574856788,-0.14984021235519723
13,13.0,72,1.1147027103102418,0.5256521599557591,-0.2577887788778877,-0.004499262966114754,25.129721546984154,0.2548513428394823,-0.007114468023600433,-0.407628991233085
14,14.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,25.14877938483322,0.16654247429909882,-0.006957864971003074,-0.3986562972603911
15,15.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,25.14795756238605,0.1806560634303275,-0.007019386705718106,-0.4021812330078859
16,16.0,107,1.7118749917933518,0.0666018683678129,-0.0025699152542372,-4.4853482683666297e-05,26.86025788121053,0.2352400771262997,-0.007064240188401773,-0.4047511482621231
17,17.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,26.859437560104123,0.24935375359921721,-0.007125761923116805,-0.4082760840096179
18,18.0,82,6.447153418236174,-0.2056151738315938,0.002639303482587,4.6064535730495974e-05,33.30496214476776,-0.0021966916018693883,-0.007079697387386309,-0.40563678052703095
19,19.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,33.32402305316084,-0.09050489743572353,-0.00692309433478895,-0.39666408655433705
20,20.0,37,7.520541389112591,0.0842952033069626,0.0009233053808525,1.6114718897256332e-05,40.84496779507755,-0.05827671580023866,-0.006906979615891694,-0.39574078117348455
21,21.0,16,0.7717062629524778,0.3148533275707837,-0.1576371308016877,-0.002751286955886419,41.61883031867646,0.251238984498793,-0.009658266571778113,-0.5533779119751723
22,22.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,41.618046611538084,0.26535474141867044,-0.009719788306493145,-0.5569028477226671
23,23.0,72,1.1147027103102418,0.5256521599557591,-0.2577887788778877,-0.004499262966114754,42.73780581416182,0.7801475674939915,-0.014219051272607898,-0.8146916266005547
24,24.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,42.75623577860955,0.6917055307873479,-0.01406244822001054,-0.8057189326278609
25,25.0,23,-0.4498646923988581,-0.3743697013955021,0.1178388697976326,0.002056676264797593,42.30115118537057,0.32369883548603723,-0.012005771955212945,-0.6878800628302282
26,26.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,42.30040061717654,0.3378163932665429,-0.012067293689927977,-0.691404998577723
27,27.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,42.29965091752058,0.3519339971965889,-0.01212881542464301,-0.6949299343252178
28,28.0,37,7.520541389112591,0.0842952033069626,0.0009233053808525,1.6114718897256332e-05,49.8206615227929,0.3450099783230886,-0.012112700705745752,-0.6940066289443653
29,29.0,8,6.225184895162104,-0.1739910236327705,0.00513583265417,8.963718964670579e-05,56.04328230203823,0.0956297606564186,-0.012023063516099046,-0.6888707962901952
30,30.0,82,6.447153418236174,-0.2056151738315938,0.002639303482587,4.6064535730495974e-05,62.48749768006251,-0.18748321965272952,-0.01197699898036855,-0.6862314928076082
31,31.0,43,1.904215778616996,0.026763727422542,-0.0052818035426731,-9.21848622631464e-05,64.39189742333164,-0.18352765699172294,-0.012069183842631696,-0.6915132963502814
32,32.0,16,0.7717062629524778,0.3148533275707837,-0.1576371308016877,-0.002751286955886419,65.16734741203275,0.12198910062710053,-0.014820470798518115,-0.849150427151969
33,33.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,65.1857241823828,0.03353599577562706,-0.014663867745920756,-0.8401777331792751
34,34.0,82,6.447153418236174,-0.2056151738315938,0.002639303482587,4.6064535730495974e-05,71.62916944484724,-0.2665938887889175,-0.01461780321019026,-0.8375384296966881
35,35.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,71.6284557546739,-0.25247441866301407,-0.014679324944905292,-0.8410633654441829
36,36.0,37,7.520541389112591,0.0842952033069626,0.0009233053808525,1.6114718897256332e-05,79.14942423774399,-0.278580803369316,-0.014663210226008035,-0.8401400600633304
37,37.0,20,6.738428449697333,-0.1146067154833986,-0.0034757281553398,-6.066290021494844e-05,85.88544784442381,-0.4919786505384332,-0.014723873126222984,-0.8436157882186702
38,38.0,107,1.7118749917933518,0.0666018683678129,-0.0025699152542372,-4.4853482683666297e-05,87.59811788081913,-0.450588520903506,-0.01476872660890665,-0.8461857034729074
39,39.0,37,7.520541389112591,0.0842952033069626,0.0009233053808525,1.6114718897256332e-05,95.11908399987873,-0.4773672926018708,-0.014752611890009393,-0.8452623980920548
40,40.0,101,-0.2857875962033146,-0.2343003360650958,0.1305080385852089,0.0022777949736316975,94.82987108590939,-0.707426172059392,-0.012474816916377696,-0.714754359506846
41,41.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,94.82912713956702,-0.6933082637816235,-0.012536338651092728,-0.7182792952543408
42,42.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,94.82838406178426,-0.6791903097617031,-0.01259786038580776,-0.7218042310018356
43,43.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,94.84695738337375,-0.7676023517667248,-0.012441257333210401,-0.7128315370291417
44,44.0,20,6.738428449697333,-0.1146067154833986,-0.0034757281553398,-6.066290021494844e-05,101.58343852150837,-0.966032557332326,-0.01250192023342535,-0.7163072651844815
45,45.0,25,2.004450392061176,0.22862395167662,-0.0495551864156515,-0.0008649011643926859,103.59059043375832,-0.7624852982846803,-0.013366821397818036,-0.7658624516001331
