,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,0.0,0.0,0.0,0.0
1,1.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,-0.0009200022093485,0.0141075294164002,-6.152173471503172e-05,-0.0035249357474948
2,2.0,72,1.1147027103102418,0.5256521599557591,-0.2577887788778877,-0.004499262966114754,1.1138150450240776,0.539691109932996,-0.004560784700829786,-0.26131371462538255
3,3.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,1.133098333371991,0.4514311969664897,-0.004404181648232427,-0.25234102065268865
4,4.0,14,1.5641401022918675,-0.1165609163362424,0.0082571428571428,0.00014411432966467363,2.696709912230451,0.3279826762199356,-0.004260067318567753,-0.2440838777955458
5,5.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,2.7160197409960474,0.23972856606404894,-0.004103464265970394,-0.23511118382285193
6,6.0,24,7.313804497281101,0.2844416155138293,-0.0691061130334486,-0.0012061292056890444,10.030929854640709,0.49415593563032256,-0.0053095934716594385,-0.3042172968563005
7,7.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,10.050147047791647,0.40588160791402905,-0.00515299041906208,-0.2952446028836066
8,8.0,107,1.7118749917933518,0.0666018683678129,-0.0025699152542372,-4.4853482683666297e-05,11.762342508932148,0.4636613556413769,-0.005197843901745746,-0.2978145181378438
9,9.0,16,0.7717062629524778,0.3148533275707837,-0.1576371308016877,-0.002751286955886419,12.535674898169136,0.7744992393034025,-0.007949130857632165,-0.45545164893953155
10,10.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,12.534867066442887,0.7886136361449918,-0.008010652592347197,-0.45897658468702635
11,11.0,20,6.738428449697333,-0.1146067154833986,-0.0034757281553398,-6.066290021494844e-05,19.27216124818618,0.6200319658120665,-0.008071315492562146,-0.4624523128423662
12,12.0,43,1.904215778616996,0.026763727422542,-0.0052818035426731,-9.21848622631464e-05,21.176531017134305,0.6314254620245178,-0.008163500354825293,-0.4677341163850393
13,13.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,21.195496205655854,0.5430966497903085,-0.008006897302227934,-0.4587614224123454
14,14.0,62,-0.249872447200364,-0.7298677457106014,0.1692954856361148,0.00295476363311297,20.939787854483484,-0.18474701834130425,-0.005052133669114964,-0.2894659367762306
15,15.0,16,0.7717062629524778,0.3148533275707837,-0.1576371308016877,-0.002751286955886419,21.7130749432508,0.12620354446288634,-0.007803420625001383,-0.4471030675779183
16,16.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,21.712265054921087,0.14031782344529264,-0.007864942359716414,-0.4506280033254131
17,17.0,71,0.0196856208600149,-0.0881710484100069,0.0089726939726939,0.00015660305259735874,21.731256613870084,0.051994677356338254,-0.007708339307119056,-0.4416553093527192
18,18.0,101,-0.2857875962033146,-0.2343003360650958,0.1305080385852089,0.0022777949736316975,21.443671459554547,-0.1800957719111734,-0.005430544333487358,-0.31114727076751025
19,19.0,0,-0.0009200022093485,0.0141075294164002,-0.0035249357474948,-6.152173471503172e-05,21.442828082098348,-0.16598345442728094,-0.00549206606820239,-0.3146722065150051
