,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,18:34:48,34.97180923,136.80472129,4,14.72,33.51,304.957,34.957,1.0,0.0,-7890.354511200128,-2637.476098704651,0.5848598323432997,0.6101147466196578,0.0166666666666666,0.0002908882086657,7.572622222222223,0.025254914276358,1.447000000000007,7.570207400854557,-0.19122559593505,37.0
2,18:34:49,34.97186612,136.80476711,4,14.72,33.52,304.976,34.976,0.9,1.0,-7884.032894399761,-2633.304829207075,0.5850343652684993,0.6104463591775366,0.015,0.0002617993877991,7.572622222222223,0.0254119939090373,1.455999999999996,7.570177269814623,-0.192414718968841,37.0
3,18:34:50,34.97192301,136.80481301,4,14.72,33.54,305.0,35.0,1.0,2.0,-7877.711277600186,-2629.1262813297126,0.5853834311188981,0.6108652381980153,0.0166666666666666,0.0002908882086657,7.572622222222223,0.0254818070791171,1.4599999999999984,7.570163818285069,-0.1929432165727807,37.0
4,18:34:51,34.97197982,136.80485895,4,14.72,33.58,305.022,35.022,1.0,3.0,-7871.398550399763,-2624.9440969992816,0.5860815628196958,0.611249210633454,0.0166666666666666,0.0002908882086657,7.572622222222223,0.0251676478137582,1.4420000000000006,7.570224059610639,-0.1905649699867358,37.0
5,18:34:52,34.97203659,136.80490495,4,14.72,33.63,305.047,35.047,1.0,4.0,-7865.090267999708,-2620.756455257492,0.586954227445693,0.6116855429464526,0.0166666666666666,0.0002908882086657,7.572622222222223,0.0247313155007595,1.4169999999999958,7.570306488630231,-0.1872618185772593,37.0
6,18:34:53,34.97209335,136.80495103,4,14.72,33.69,305.074,35.074,1.1,5.0,-7858.783096799748,-2616.5615353069425,0.5880014249968896,0.6121567818444911,0.0183333333333333,0.0003199770295322,7.572622222222223,0.0241553568476015,1.3839999999999992,7.570413088046402,-0.182901604229112,37.0
7,18:34:54,34.97214997,136.80499719,4,14.72,33.75,305.096,35.096,1.1,6.0,-7852.491482400283,-2612.3593392344583,0.5890486225480862,0.6125407542799298,0.0183333333333333,0.0003199770295322,7.572622222222223,0.0234921317318436,1.3459999999999963,7.570532727985662,-0.1778806762743058,37.0
8,18:34:55,34.97220662,136.80504341,4,14.72,33.81,305.117,35.117,1.0,7.0,-7846.196534399752,-2608.1516846380173,0.5900958200992829,0.6129072734228487,0.0166666666666666,0.0002908882086657,7.572622222222223,0.0228114533235658,1.3069999999999964,7.57065205371064,-0.1727275372970193,37.0
9,18:34:56,34.97226329,136.8050897,4,14.72,33.85,305.13,35.13,0.9,8.0,-7839.899363999831,-2603.9376615294364,0.5907939518000805,0.613134166225608,0.015,0.0002617993877991,7.572622222222223,0.0223402144255274,1.2800000000000031,7.570732609049396,-0.169159932519372,37.0
10,18:34:57,34.97231986,136.80513595,4,14.72,33.88,305.131,35.131,0.4,9.0,-7833.613305600037,-2599.7272835552635,0.5913175505756789,0.6131516195181279,0.0066666666666666,0.0001163552834662,7.572622222222223,0.0218340689424489,1.2509999999999957,7.570817258834081,-0.1653280189013476,37.0
11,18:34:58,34.97237646,136.8051823,4,14.72,33.92,305.144,35.144,0.5,10.0,-7827.323913599964,-2595.507806440877,0.5920156822764766,0.6133785123208871,0.0083333333333333,0.0001454441043328,7.572622222222223,0.0213628300444105,1.2239999999999964,7.570894327213727,-0.1617603370942132,37.0
12,18:34:59,34.97243303,136.80522864,4,14.72,33.96,305.158,35.158,0.5,11.0,-7821.037855200172,-2591.2892428771734,0.5927138139772743,0.6136228584161664,0.0083333333333333,0.0001454441043328,7.572622222222223,0.020909044438892,1.1980000000000006,7.570966952219251,-0.1583247576905763,37.0
13,18:35:00,34.97248955,136.80527505,4,14.72,33.99,305.173,35.173,0.6,12.0,-7814.757352800048,-2587.064311920145,0.5932374127528727,0.6138846578039656,0.01,0.0001745329251994,7.572622222222223,0.0206472450510929,1.1830000000000014,7.571008142090468,-0.1563426777743755,37.0
14,18:35:01,34.97254605,136.80532147,4,14.72,34.02,305.178,35.178,0.4,13.0,-7808.479072800109,-2582.838474039107,0.5937610115284709,0.6139719242665652,0.0066666666666666,0.0001163552834662,7.572622222222223,0.0202109127380942,1.1579999999999966,7.571075638743978,-0.1530391875021085,37.0
15,18:35:02,34.97260255,136.80536796,4,14.72,34.05,305.182,35.182,0.2,14.0,-7802.200792800167,-2578.606267980544,0.5942846103040692,0.614041737436645,0.0033333333333333,5.817764173314432e-05,7.572622222222223,0.0197571271325758,1.1320000000000008,7.571144306198821,-0.1496035267198474,37.0
16,18:35:03,34.97265902,136.80541452,4,14.72,34.1,305.183,35.183,0.1,15.0,-7795.925846399714,-2574.367694226823,0.5951572749300664,0.6140591907291649,0.0016666666666666,2.908882086657216e-05,7.572622222222223,0.0189019157990985,1.082999999999995,7.57126948009889,-0.143128544382082,37.0
17,18:35:04,34.97271542,136.80546117,4,14.72,34.16,305.177,35.177,-0.0,16.0,-7789.658678399904,-2570.120933096623,0.596204472481263,0.6139544709740453,-0.0,-0.0,7.572622222222223,0.0177499984927823,1.0170000000000017,7.571429329100515,-0.1344069750063598,37.0
18,18:35:05,34.97277175,136.80550783,4,14.71,34.2,305.168,35.168,-0.2,17.0,-7783.3992887999475,-2565.8732658323024,0.5969026041820608,0.6137973913413658,-0.0033333333333333,-5.817764173314432e-05,7.567477777777778,0.016894787159305,0.9679999999999958,7.566397796372022,-0.1278448443117964,37.0
19,18:35:06,34.97282807,136.80555451,4,14.71,34.24,305.156,35.156,-0.4,18.0,-7777.141010400084,-2561.6237813384982,0.5976007358828584,0.6135879518311265,-0.0066666666666666,-0.0001163552834662,7.567477777777778,0.015987215948268,0.9159999999999976,7.566510708490397,-0.1209777477913005,37.0
20,18:35:07,34.97288443,136.80560119,4,14.71,34.26,305.143,35.143,-0.5,19.0,-7770.878287199851,-2557.374299142069,0.5979498017332573,0.6133610590283672,-0.0083333333333333,-0.0001454441043328,7.567477777777778,0.0154112572951099,0.883000000000001,7.566579131654127,-0.1166197306496025,37.0
21,18:35:08,34.97294071,136.80564786,4,14.71,34.28,305.121,35.121,-0.8,20.0,-7764.624453599565,-2553.1257312731163,0.5982988675836561,0.6129770865929285,-0.0133333333333333,-0.0002327105669325,7.567477777777778,0.0146782190092723,0.8410000000000024,7.566662585441794,-0.1110731076174986,37.0
22,18:35:09,34.97299704,136.80569458,4,14.71,34.29,305.101,35.101,-1.0,21.0,-7758.365063999609,-2548.872614775185,0.5984734005088556,0.6126280207425296,-0.0166666666666666,-0.0002908882086657,7.567477777777778,0.014154620233674,0.8110000000000043,7.566719705960556,-0.1071111973077642,37.0
23,18:35:10,34.97305326,136.80574129,4,14.71,34.32,305.087,35.087,-1.0,22.0,-7752.117897599875,-2544.620413066912,0.5989969992844539,0.6123836746472505,-0.0166666666666666,-0.0002908882086657,7.567477777777778,0.0133866753627965,0.7670000000000045,7.566799730251082,-0.1013003427075082,37.0
24,18:35:11,34.97310956,136.80578805,4,14.7,34.34,305.063,35.063,-1.2,23.0,-7745.861841600195,-2540.363662269825,0.5993460651348528,0.6119647956267719,-0.02,-0.0003490658503988,7.562333333333333,0.012618730491919,0.7230000000000046,7.561731257233597,-0.0954245137312681,37.0
25,18:35:12,34.97316578,136.80583481,4,14.7,34.36,305.038,35.038,-1.5,24.0,-7739.61467519967,-2536.1069156380872,0.5996951309852516,0.6115284633137731,-0.025,-0.0004363323129985,7.562333333333333,0.0118333323285214,0.6779999999999947,7.561803871235836,-0.0894855150689891,37.0
26,18:35:13,34.97322196,136.80588163,4,14.7,34.38,305.013,35.013,-1.6,25.0,-7733.371953600305,-2531.844711634538,0.6000441968356506,0.6110921310007745,-0.0266666666666666,-0.0004654211338651,7.562333333333333,0.0110479341651239,0.6329999999999911,7.561871820737517,-0.0835464612075491,37.0
