,time (JST),latitude [deg],longitude [deg],GPS quality,SOG [knot],COG [deg],psi (raw) [deg],psi [deg],r [deg/m],t [s],p_x [m],p_y [m],COG [rad],psi [rad],r [deg/s],r [rad/s],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s],code
1,05:59:07,34.79025359,136.95645617,2,0.23,332.18,356.711,86.711,1.8,0.0,-9132.41386800009,-40.92015929067552,5.797634709274764,1.513392447696803,0.03,0.0005235987755982,0.1183222222222222,1.9989430456016253,114.531,-0.049125673167034,-0.1076420759159293,71.0
2,05:59:08,34.79025446,136.95645566,2,0.23,332.25,356.744,86.744,1.7,1.0,-9132.317193599987,-40.966676876392015,5.79885643975116,1.5139684063499612,0.0283333333333333,0.0004945099547317,0.1183222222222222,1.998297273778388,114.494,-0.0490561507090196,-0.1076737774447376,71.0
3,05:59:09,34.79025532,136.95645515,2,0.22,332.06,356.764,86.764,1.4,2.0,-9132.221630399976,-41.01319446153,5.795540314172371,1.51431747220036,0.0233333333333333,0.000407243492132,0.1131777777777777,2.001962465207576,114.70399999999998,-0.0473004450992145,-0.1028196346819625,71.0
4,05:59:10,34.79025618,136.95645465,2,0.23,332.47,356.796,86.796,1.4,3.0,-9132.126067199966,-41.05879993430154,5.802696164105548,1.5148759775609983,0.0233333333333333,0.000407243492132,0.1183222222222222,1.995365120635037,114.32599999999998,-0.0487402242759065,-0.1078171545216217,71.0
5,05:59:11,34.79025704,136.9564542,2,0.22,333.12,356.824,86.824,1.4,4.0,-9132.030503999957,-41.09984483949693,5.81404080424351,1.5153646697515566,0.0233333333333333,0.000407243492132,0.1131777777777777,1.9845091726876325,113.704,-0.0454987909581185,-0.1036294813461183,71.0
6,05:59:12,34.79025784,136.95645375,2,0.22,333.19,356.855,86.855,1.4,5.0,-9131.941607999705,-41.14088975666152,5.815262534719906,1.515905721819675,0.0233333333333333,0.000407243492132,0.1131777777777777,1.9838284942793556,113.66500000000003,-0.0454282420728323,-0.1036604273813695,71.0
7,05:59:13,34.79025867,136.95645329,2,0.22,333.09,356.894,86.894,1.6,6.0,-9131.849378399967,-41.18284678036813,5.813517205467912,1.5165864002279528,0.0266666666666666,0.0004654211338651,0.1131777777777777,1.9862545019396267,113.804,-0.0456795891328512,-0.1035499131789589,71.0
8,05:59:14,34.79025955,136.95645281,2,0.22,333.13,356.93,86.93,1.6,7.0,-9131.751592799772,-41.22662802002709,5.81421533716871,1.5172147187586709,0.0266666666666666,0.0004654211338651,0.1131777777777777,1.986184688769548,113.80000000000004,-0.0456723598738383,-0.1035531019635368,71.0
9,05:59:15,34.79026042,136.95645232,2,0.22,332.76,356.967,86.967,1.6,8.0,-9131.654918399669,-41.27132137359028,5.807757618936331,1.5178604905819086,0.0266666666666666,0.0004654211338651,0.1131777777777777,1.9932881788251644,114.20700000000002,-0.0464067898186372,-0.1032260589262463,71.0
10,05:59:16,34.79026125,136.95645184,2,0.22,332.49,357.004,87.004,1.5,9.0,-9131.562688799931,-41.3151026248468,5.803045229955947,1.5185062624051466,0.025,0.0004363323129985,0.1131777777777777,1.9986463396287864,114.514,-0.0469592228296536,-0.1029759232731175,71.0
11,05:59:17,34.79026205,136.95645136,2,0.22,332.58,357.04,87.04,1.4,10.0,-9131.473792799685,-41.35888388318447,5.804616026282741,1.5191345809358645,0.0233333333333333,0.000407243492132,0.1131777777777777,1.9977038618327096,114.46000000000002,-0.0468621494667049,-0.1030201355564836,71.0
12,05:59:18,34.79026286,136.95645085,2,0.22,332.77,357.079,87.079,1.5,11.0,-9131.383785600134,-41.40540147669295,5.807932151861531,1.519815259344142,0.025,0.0004363323129985,0.1131777777777777,1.995068414662198,114.309,-0.0465904829138873,-0.1031432803655517,71.0
13,05:59:19,34.79026369,136.95645033,2,0.22,333.03,357.117,87.117,1.5,12.0,-9131.291555999607,-41.45283118172991,5.812470007916716,1.5204784844599002,0.025,0.0004363323129985,0.1131777777777777,1.9911937837227716,114.08700000000005,-0.0461904920429977,-0.1033230266085049,71.0
14,05:59:20,34.79026451,136.9564498,2,0.22,332.97,357.157,87.157,1.5,13.0,-9131.200437599964,-41.501173000627794,5.81142281036552,1.5211766161606977,0.025,0.0004363323129985,0.1131777777777777,1.992939112974764,114.18699999999993,-0.0463707543000631,-0.1032422516625786,71.0
15,05:59:21,34.79026533,136.95644931,2,0.21,333.15,357.196,87.196,1.5,14.0,-9131.109319200325,-41.54586636397866,5.814564403019109,1.5218572945689754,0.025,0.0004363323129985,0.1080333333333333,1.990478198729453,114.046,-0.0440203372787256,-0.0986580509486091,71.0
16,05:59:22,34.79026615,136.95644886,2,0.21,332.84,357.232,87.232,1.4,15.0,-9131.018200799888,-41.58691127444701,5.809153882337926,1.5224856130996935,0.0233333333333333,0.000407243492132,0.1080333333333333,1.9965170379413544,114.39200000000004,-0.0446153111091357,-0.0983904219207649,71.0
17,05:59:23,34.79026699,136.9564484,2,0.21,333.14,357.265,87.265,1.3,16.0,-9130.92486000006,-41.62886829126258,5.814389870093909,1.5230615717528515,0.0216666666666666,0.0003781546712654,0.1080333333333333,1.9918570088385288,114.125,-0.0441563261097074,-0.0985972615015461,71.0
18,05:59:24,34.79026788,136.95644794,2,0.22,333.24,357.306,87.306,1.5,17.0,-9130.825963199772,-41.67082529502079,5.816135199345904,1.523777156746169,0.025,0.0004363323129985,0.1131777777777777,1.990827264579851,114.06599999999996,-0.0461526190741596,-0.103339949367665,71.0
19,05:59:25,34.7902687,136.95644751,2,0.22,333.52,357.35,87.35,1.7,18.0,-9130.73484480013,-41.71004597544798,5.821022121251487,1.5245451016170468,0.0283333333333333,0.0004945099547317,0.1131777777777777,1.9867082875451465,113.83000000000006,-0.0457265738880901,-0.1035291737780857,71.0
20,05:59:26,34.7902695,136.9564471,2,0.22,333.9,357.393,87.393,1.8,19.0,-9130.64594879988,-41.74744243436908,5.827654372409066,1.5252955931954044,0.03,0.0005235987755982,0.1131777777777777,1.980826527965925,113.49300000000004,-0.0451168527341853,-0.1037963341456618,71.0
21,05:59:27,34.79027033,136.95644668,2,0.22,334.05,357.433,87.433,1.8,20.0,-9130.553719200145,-41.78575099711188,5.830272366287058,1.5259937248962023,0.03,0.0005235987755982,0.1131777777777777,1.9789066657887304,113.38299999999998,-0.0449174950531253,-0.1038827609416909,71.0
22,05:59:28,34.79027115,136.95644624,2,0.22,334.6,357.459,87.459,1.5,21.0,-9130.46260079971,-41.82588379076231,5.839871677173028,1.5264475105017208,0.025,0.0004363323129985,0.1131777777777777,1.96976114050828,112.85899999999998,-0.0439655674298861,-0.104289204922102,71.0
