,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,50,1.2521109681009,0.0576413379986915,-0.0121458193230217,-0.00021198453753907737,0.0,0.0,0.0,0.0
1,1.0,36,1.0481646473175978,0.1067514808794766,-0.027505634437683,-0.0004800638837875074,1.0481646473175978,0.1067514808794766,-0.0004800638837875074,-0.027505634437683
2,2.0,97,0.0259251241416466,0.224455163163263,0.0489297253634894,0.0008539848096894692,1.0741975212851007,0.33119417246331706,0.00037392092590196184,0.0214240909258064
3,3.0,36,1.0481646473175978,0.1067514808794766,-0.027505634437683,-0.0004800638837875074,2.1223221787155135,0.438337576566255,-0.00010614295788554556,-0.006081543511876601
4,4.0,84,3.855952262922519,-0.0427159111688636,0.0169956579826319,0.0002966301903397839,5.9782698859236705,0.3952123834601336,0.00019048723245423835,0.0109141144707553
5,5.0,2,2.384816595358022,0.0110089347969944,-0.029398820058997,-0.0005131062062308512,8.363084340953188,0.4066755951678097,-0.0003226189737766129,-0.0184847055882417
6,6.0,22,3.597786812566852,0.0195510064157065,0.004749048113534,8.288652591679379e-05,11.960877273811333,0.42506588629685027,-0.0002397324478598191,-0.013735657474707699
7,7.0,69,0.5579668452933007,0.0970755805257364,-0.0284915982805783,-0.0004972721991516466,12.51886737523732,0.5220077012766744,-0.0007370046470114657,-0.042227255755286006
8,8.0,27,0.5165977353505885,-0.171764012348937,0.0414100312256049,0.0007227413882404684,13.035338379422377,0.34986300067964565,-1.4263258770997288e-05,-0.0008172245296810981
9,9.0,27,0.5165977353505885,-0.171764012348937,0.0414100312256049,0.0007227413882404684,13.551933664805862,0.17809161998100095,0.0007084781294694711,0.04059280669592381
10,10.0,97,0.0259251241416466,0.224455163163263,0.0489297253634894,0.0008539848096894692,13.57769976088022,0.4025650941945342,0.0015624629391589404,0.08952253205941321
11,11.0,2,2.384816595358022,0.0110089347969944,-0.029398820058997,-0.0005131062062308512,15.96249624417824,0.41730020158434833,0.0010493567329280893,0.06012371200041622
12,12.0,124,0.5003499131856505,-0.3471113732228273,-0.1714261857047428,-0.002991951364682998,16.463210125473594,0.07071406492613258,-0.0019425946317549085,-0.11130247370432658
13,13.0,2,2.384816595358022,0.0110089347969944,-0.029398820058997,-0.0005131062062308512,18.848043606957145,0.07709024994894206,-0.0024557008379857597,-0.14070129376332358
14,14.0,86,0.9445499145582648,-0.0614622039289811,0.0054754548575351,9.556471530830454e-05,19.79243974084449,0.013308701657361241,-0.002360136122677455,-0.1352258389057885
15,15.0,50,1.2521109681009,0.0576413379986915,-0.0121458193230217,-0.00021198453753907737,21.044683262943806,0.06799472953608093,-0.0025721206602165323,-0.14737165822881018
16,16.0,28,0.2533985721876736,-0.1488357530164974,0.013611111111111,0.00023755870374367067,21.29769817382101,-0.08149230213067923,-0.0023345619564728616,-0.13376054711769916
17,17.0,69,0.5579668452933007,0.0970755805257364,-0.0284915982805783,-0.0004972721991516466,21.8558901273566,0.014280406868752607,-0.002831834155624508,-0.16225214539827748
18,18.0,69,0.5579668452933007,0.0970755805257364,-0.0284915982805783,-0.0004972721991516466,22.414129636981095,0.1097755306980205,-0.0033291063547761547,-0.19074374367885577
19,19.0,36,1.0481646473175978,0.1067514808794766,-0.027505634437683,-0.0004800638837875074,23.46264386230325,0.2130369748747566,-0.003809170238563662,-0.21824937811653877
20,20.0,54,3.3644717545899816,0.0654037657609145,-0.0387294987294987,-0.000675957270476713,26.827340341529325,0.2656244514556048,-0.004485127509040375,-0.2569788768460375
21,21.0,86,0.9445499145582648,-0.0614622039289811,0.0054754548575351,9.556471530830454e-05,27.77160509074894,0.1999264531218933,-0.004389562793732071,-0.2515034219885024
22,22.0,27,0.5165977353505885,-0.171764012348937,0.0414100312256049,0.0007227413882404684,28.28744388264075,0.02589646465106682,-0.0036668214054916028,-0.21009339076289751
23,23.0,98,2.6341131781727167,-0.0768363098830058,0.0220031880977683,0.00038402807824168485,30.921257607850176,-0.06059812961965376,-0.003282793327249918,-0.1880902026651292
24,24.0,97,0.0259251241416466,0.224455163163263,0.0489297253634894,0.0008539848096894692,30.947919430886337,0.16377071742644422,-0.0024288085175604487,-0.1391604773016398
25,25.0,27,0.5165977353505885,-0.171764012348937,0.0414100312256049,0.0007227413882404684,31.464098461017993,-0.009247504041423632,-0.0017060671293199804,-0.0977504460760349
26,26.0,2,2.384816595358022,0.0110089347969944,-0.029398820058997,-0.0005131062062308512,33.84893036764837,-0.002307240495133897,-0.0022191733355508315,-0.12714926613503189
27,27.0,19,-0.7534784964500236,-0.4638914927887788,0.1028299120234603,0.0017947205343454868,33.094424271750356,-0.4645254929983444,-0.00042445280120534477,-0.024319354111571597
28,28.0,84,3.855952262922519,-0.0427159111688636,0.0169956579826319,0.0002966301903397839,36.95035805644075,-0.5088780700095227,-0.00012782261086556086,-0.007323696128939696
29,29.0,2,2.384816595358022,0.0110089347969944,-0.029398820058997,-0.0005131062062308512,39.335176039507246,-0.49817396878528775,-0.000640928817096412,-0.03672251618793669
30,30.0,2,2.384816595358022,0.0110089347969944,-0.029398820058997,-0.0005131062062308512,41.71999920097925,-0.4886935338242782,-0.0011540350233272632,-0.06612133624693368
31,31.0,19,-0.7534784964500236,-0.4638914927887788,0.1028299120234603,0.0017947205343454868,40.96598585935844,-0.9517151773272616,0.0006406855110182236,0.036708575776526614
