,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,0.0,0.0,0.0,0.0
1,1.0,116,5.967454823223335,-0.2483232784193876,0.0286805555555555,0.0005005701257455949,5.967454823223335,-0.2483232784193876,0.0005005701257455949,0.0286805555555555
2,2.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,8.86572412103964,-0.27722804144864394,0.0005314270303329148,0.030448525957246796
3,3.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,13.676064701932958,-0.2483670066537024,0.0004289888892965428,0.0245792528146968
4,4.0,95,6.9648243336984725,-0.052241726402161,0.0015973236009732,2.787855605679444e-05,20.640910805877517,-0.2976208960853864,0.00045686744535333723,0.02617657641567
5,5.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,26.731481514486802,-0.22375053060403163,0.000385682607297743,0.022097985629762198
6,6.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,33.29190447788944,-0.16156273344047273,0.00036284486393119137,0.020789479321255896
7,7.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,35.76547245318906,0.26094914565996086,-0.0017006934044005593,-0.0974425543178878
8,8.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,37.23405664415548,0.32695140698834446,-0.0017888499626664,-0.1024935530429196
9,9.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,40.58644045684627,0.21097049325538428,-0.001385198881656098,-0.079366049705136
10,10.0,116,5.967454823223335,-0.2483232784193876,0.0286805555555555,0.0005005701257455949,46.55354557794859,-0.04561865602966833,-0.0008846287559105031,-0.050685494149580505
11,11.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,49.66420804560979,-0.03151733462115566,-0.0009610833224968377,-0.0550660181394794
12,12.0,95,6.9648243336984725,-0.052241726402161,0.0015973236009732,2.787855605679444e-05,56.62897895402577,-0.09045281237672143,-0.0009332047664400432,-0.0534686945385062
13,13.0,91,2.925469361505909,-0.3850656802629669,0.1354557713052858,0.0023641492001056945,59.5540876966023,-0.47824838652438356,0.001430944433665651,0.0819870767667796
14,14.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,62.664709172156435,-0.4569441427456123,0.0013544898670793165,0.07760655277688071
15,15.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,64.13308486044843,-0.3864554025813823,0.0012663333088134758,0.0725555540518489
16,16.0,34,4.768158258906796,0.7249976924342142,-0.2491967353951889,-0.0043493035178671395,68.90032120776496,0.3445797845609129,-0.0030829702090536637,-0.17664118134334003
17,17.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,71.3753303928698,0.7585657143405975,-0.005146508477385414,-0.2948732149824837
18,18.0,91,2.925469361505909,-0.3850656802629669,0.1354557713052858,0.0023641492001056945,74.2987792766271,0.35844924719094096,-0.00278235927727972,-0.1594174436771979
19,19.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,76.77366390120822,0.7731791730713842,-0.004845897545611471,-0.27764947731634165
20,20.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,82.86454069402745,0.8147517861952178,-0.004917082383667065,-0.28172806810224943
21,21.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,88.95542043075432,0.8558908211359741,-0.004988267221722659,-0.2858066588881572
22,22.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,93.76584703673014,0.8581999418468665,-0.00509070536275903,-0.2916759320307072
23,23.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,96.66390941764213,0.8130906929824554,-0.00505984845817171,-0.28990796162901583
24,24.0,75,7.311056000342316,0.0687734747500254,-0.003013201320132,-5.25902840617431e-05,103.97521981098879,0.844870609780522,-0.005112438742233453,-0.29292116294914783
25,25.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,110.06610746826117,0.8848197518579969,-0.005183623580289047,-0.2969997537350556
26,26.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,111.534912632487,0.9457066470034883,-0.005271780138554887,-0.3020507524600874
27,27.0,75,7.311056000342316,0.0687734747500254,-0.003013201320132,-5.25902840617431e-05,118.8462295968109,0.9759370648019912,-0.00532437042261663,-0.3050639537802194
28,28.0,52,0.4884194546675238,0.5295580335740709,-0.1468809523809523,-0.0025635562275126223,119.33746167822177,1.5028870783832633,-0.007887926650129252,-0.4519449061611717
29,29.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,120.80642612799421,1.5598016614150674,-0.007976083208395093,-0.4569959048862035
30,30.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,124.15802817676699,1.4230811194189732,-0.007572432127384791,-0.4338684015484199
31,31.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,130.46586535157272,1.4169680280165429,-0.007605473499991795,-0.4357615327481204
32,32.0,44,0.0300197275724144,0.5672617520749347,-0.2393319366852886,-0.00417713030033289,130.50019846356133,1.9839850620039041,-0.011782603800324684,-0.675093469433409
33,33.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,131.96937343571247,2.0351780855680848,-0.011870760358590525,-0.6801444681584408
34,34.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,133.43855291515547,2.0862415915244727,-0.011958916916856365,-0.6851954668834725
35,35.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,136.5491807980688,2.0658943798310774,-0.0120353714834427,-0.6895759908733715
36,36.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,139.6598071162536,2.045309346490782,-0.012111826050029036,-0.6939565148632704
37,37.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,143.01081506215743,1.8947286490860407,-0.011708174969018733,-0.6708290115254868
38,38.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,144.4799862200023,1.9460310214844858,-0.011796331527284574,-0.6758800102505186
39,39.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,145.94916189477885,1.9972038766109694,-0.011884488085550414,-0.6809310089755504
40,40.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,149.05979128349549,1.9770881853716713,-0.01196094265213675,-0.6853115329654493
41,41.0,1,4.969620719298762,0.135979466505924,-0.0866769293924466,-0.0015127978034168415,154.03068292357258,2.0536179939846697,-0.013473740455553591,-0.771988462357896
42,42.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,158.8409559411452,2.015108775200982,-0.013576178596589963,-0.7778577355004459
43,43.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,165.14864273215585,1.9711253663121353,-0.013609219969196966,-0.7797508667001464
44,44.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,171.70929353643962,1.9414975903694105,-0.013632057712563518,-0.7810593730086527
45,45.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,174.6068649150546,1.8716369160118103,-0.013601200807976199,-0.7792914026069614
46,46.0,116,5.967454823223335,-0.2483232784193876,0.0286805555555555,0.0005005701257455949,180.57039038846548,1.542174557318754,-0.013100630682230604,-0.7506108470514059
47,47.0,95,6.9648243336984725,-0.052241726402161,0.0015973236009732,2.787855605679444e-05,187.53393267642858,1.3986963324707193,-0.01307275212617381,-0.7490135234504327
48,48.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,192.34422074902224,1.362115980072498,-0.013175190267210181,-0.7548827965929827
49,49.0,3,7.259199104830929,-0.1648339708907771,0.0076442171071327,0.00013341675725674174,199.6006181605113,1.1016577529556362,-0.013041773509953438,-0.7472385794858499
50,50.0,58,4.618396950041005,0.2852140422269351,-0.1725453112687154,-0.003011483790517558,204.22234194099659,1.3266171602456016,-0.016053257300470997,-0.9197838907545653
51,51.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,210.78290073954344,1.2809550132709475,-0.016076095043837547,-0.9210923970630716
52,52.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,212.2522819664035,1.3258396944899122,-0.01616425160210339,-0.9261433957881035
53,53.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,214.7324947048301,1.7074148359172832,-0.01822778987043514,-1.0443754294272471
