,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,0.0,0.0,0.0,0.0
1,1.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,4.810355239171207,0.0263046858300824,-0.00010243814103637199,-0.00586927314255
2,2.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,9.62071314770662,0.05211660767458627,-0.00020487628207274398,-0.0117385462851
3,3.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,12.094520593297066,0.47322412191547036,-0.002268414550404495,-0.1299705799242437
4,4.0,3,7.259199104830929,-0.1648339708907771,0.0076442171071327,0.00013341675725674174,19.353327109831692,0.29192371636656206,-0.0021349977931477532,-0.12232636281711101
5,5.0,116,5.967454823223335,-0.2483232784193876,0.0286805555555555,0.0005005701257455949,25.320238163338786,0.030860510703177524,-0.0016344276674021582,-0.09364580726155551
6,6.0,58,4.618396950041005,0.2852140422269351,-0.1725453112687154,-0.003011483790517558,29.939095106209244,0.30852573958295354,-0.004645911457919716,-0.2661911185302709
7,7.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,32.837177264760854,0.2647055356211551,-0.004615054553332396,-0.2644231481285796
8,8.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,35.73526077408861,0.22097475752485682,-0.004584197648745076,-0.2626551777268883
9,9.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,38.84595412294205,0.2235678985824935,-0.00466065221533141,-0.26703570171678714
10,10.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,42.19799103788019,0.09796009295904248,-0.004257001134321108,-0.24390819837900354
11,11.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,43.66673915237097,0.1602079896040596,-0.004345157692586948,-0.24895919710403533
12,12.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,46.77743179248743,0.16354471058226006,-0.004421612259173283,-0.2533397210939342
13,13.0,75,7.311056000342316,0.0687734747500254,-0.003013201320132,-5.25902840617431e-05,54.08872041362772,0.19999096354596968,-0.004474202543235026,-0.2563529224140662
14,14.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,55.55748201380408,0.2619198445653706,-0.004562359101500866,-0.261403921139098
15,15.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,60.36790720000645,0.2662777647581031,-0.004664797242537238,-0.267273194281648
16,16.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,66.45877636413067,0.30895343682733944,-0.004735982080592832,-0.27135178506755575
17,17.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,71.26920223446314,0.3124761566070561,-0.004838420221629203,-0.27722105821010573
18,18.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,72.73798629281335,0.37387008459058063,-0.004926576779895044,-0.2822720569351375
19,19.0,34,4.768158258906796,0.7249976924342142,-0.2491967353951889,-0.0043493035178671395,77.50965842982271,1.0753683760386392,-0.009275880297762183,-0.5314687923303264
20,20.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,79.987183915389,1.474018955843002,-0.011339418566093934,-0.6497008259694702
21,21.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,86.54788506855843,1.4592826178354843,-0.011362256309460486,-0.6510093322779765
22,22.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,92.85565377693335,1.4292640336968208,-0.01139529768206749,-0.652902463477677
23,23.0,8,6.225184895162104,-0.1739910236327705,0.00513583265417,8.963718964670579e-05,99.07845186099651,1.1843480067833552,-0.011305660492420783,-0.6477666308235069
24,24.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,101.97617792213921,1.1212284173929306,-0.011274803587833464,-0.6459986604218156
25,25.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,108.28394923160018,1.0917614649092957,-0.011307844960440468,-0.6478917916215161
26,26.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,111.18167515485324,1.0286355455291114,-0.011276988055853148,-0.6461238212198249
27,27.0,52,0.4884194546675238,0.5295580335740709,-0.1468809523809523,-0.0025635562275126223,111.67603524663375,1.552652123773857,-0.013840544283365772,-0.7930047736007773
28,28.0,1,4.969620719298762,0.135979466505924,-0.0866769293924466,-0.0015127978034168415,116.64706195134461,1.6198385066668664,-0.015353342086782613,-0.8796817029932238
29,29.0,111,2.6207613143662414,-0.7086555928434276,0.2228191489361702,0.0038889277854277904,119.2566345778634,0.8710305719661369,-0.011464414301354822,-0.6568625540570536
30,30.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,122.60773930919903,0.722619387881265,-0.01106076322034452,-0.63373505071927
31,31.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,128.69875684023603,0.7263374607188416,-0.011131948058400114,-0.6378136415051778
32,32.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,135.0065322948505,0.6977716085427759,-0.011164989431007117,-0.6397067727048783
33,33.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,138.35768131396296,0.5503638351955333,-0.010761338349996815,-0.6165792693670946
34,34.0,44,0.0300197275724144,0.5672617520749347,-0.2393319366852886,-0.00417713030033289,138.3938036811383,1.117269695105533,-0.014938468650329705,-0.8559112060523832
35,35.0,75,7.311056000342316,0.0687734747500254,-0.003013201320132,-5.25902840617431e-05,145.70507126908365,1.0768235774879538,-0.014991058934391448,-0.8589244073725152
36,36.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,152.26567486885398,1.0381300697987843,-0.015013896677758,-0.8602329136810215
