,t [s],word,u [m/s],vm [m/s],r [deg/s],r [rad/s],p_x [m],p_y [m],psi [rad],psi [deg]
0,0.0,3,7.259199104830929,-0.1648339708907771,0.0076442171071327,0.00013341675725674174,0.0,0.0,0.0,0.0
1,1.0,94,3.352585921247172,-0.1099838197046258,0.0231275033377836,0.00040365108101030213,3.352585921247172,-0.1099838197046258,0.00040365108101030213,0.0231275033377836
2,2.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,4.821027969182138,-0.04089129975119869,0.00031549452274446147,0.0180765046127518
3,3.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,11.381455281267609,0.020836033737897726,0.00029265677937790984,0.0167679983042455
4,4.0,95,6.9648243336984725,-0.052241726402161,0.0015973236009732,2.787855605679444e-05,18.34629460559966,-0.029367387397726853,0.00032053533543470426,0.0183653219052187
5,5.0,3,7.259199104830929,-0.1648339708907771,0.0076442171071327,0.00013341675725674174,25.605546172626248,-0.19187452004053374,0.00045395209269144597,0.0260095390123514
6,6.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,27.073984743279844,-0.12270813605394018,0.0003657955344256053,0.020958540287319596
7,7.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,28.542429405697746,-0.05367120482635859,0.00027763897615976465,0.015907541562287793
8,8.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,35.10285904980448,0.007807780056840033,0.000254801232793213,0.014599035253781494
9,9.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,39.91320743035643,0.035338149464875554,0.00015236309175684104,0.008729762111231495
10,10.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,42.81146648762626,0.005424190452444133,0.00018321999634416094,0.010497732512922794
11,11.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,47.62181682651229,0.03261022910541203,8.078185530778895e-05,0.004628459370372795
12,12.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,52.432169925046686,0.05930350427015324,-2.1656285728583044e-05,-0.0012408137721772055
13,13.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,53.900641225727924,0.12777147877284592,-0.00010981284399442369,-0.0062918124972090065
14,14.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,59.9912528172931,0.19819042620660848,-0.00018099768205001793,-0.010370403283116806
15,15.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,66.55170996792977,0.2566605512009199,-0.00020383542541656957,-0.011678909591623106
16,16.0,44,0.0300197275724144,0.5672617520749347,-0.2393319366852886,-0.00417713030033289,66.5818453229183,0.823916172407411,-0.004380965725749459,-0.2510108462769117
17,17.0,96,1.4684698175748678,0.0684997761207064,-0.0050509987250318,-8.815655826584065e-05,68.05060114265885,0.8859819958146818,-0.0044691222840153,-0.2560618450019435
18,18.0,52,0.4884194546675238,0.5295580335740709,-0.1468809523809523,-0.0025635562275126223,68.54138237145072,1.413351941949367,-0.007032678511527922,-0.4029427973828958
19,19.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,73.35180364534754,1.4058265742233371,-0.007135116652564294,-0.40881207052544577
20,20.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,79.44275964721754,1.4334557390622686,-0.007206301490619888,-0.41289066131135355
21,21.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,85.7505986374253,1.4296521404593958,-0.007239342863226892,-0.4147837925110541
22,22.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,88.64855740533085,1.3783161150024903,-0.007208485958639572,-0.4130158221093628
23,23.0,110,6.090603821937385,0.0710877743883674,-0.0040785907859078,-7.118483805559424e-05,94.73951541793951,1.4054983905522658,-0.007279670796695166,-0.41709441289527055
24,24.0,1,4.969620719298762,0.135979466505924,-0.0866769293924466,-0.0015127978034168415,99.7099943357647,1.5052973707578705,-0.008792468600112006,-0.5037713422877171
25,25.0,75,7.311056000342316,0.0687734747500254,-0.003013201320132,-5.25902840617431e-05,107.02137241900793,1.509786785102107,-0.00884505888417375,-0.5067845436078491
26,26.0,1,4.969620719298762,0.135979466505924,-0.0866769293924466,-0.0015127978034168415,111.99200147097548,1.6018049177227107,-0.01035785668759059,-0.5934614730002957
27,27.0,66,2.4737211187310213,0.4216143298715103,-0.1182320336391437,-0.0020635382683317507,114.46995683678692,1.997774640624821,-0.012421394955922342,-0.7116935066394394
28,28.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,119.28026771583254,1.9643275113920085,-0.012523833096958713,-0.7175627797819893
29,29.0,91,2.925469361505909,-0.3850656802629669,0.1354557713052858,0.0023641492001056945,122.20068528342824,1.5426548965537654,-0.010159683896853018,-0.5821070084767035
30,30.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,127.01105950697628,1.5200873769048722,-0.01026212203788939,-0.5879762816192535
31,31.0,83,6.307702615054453,0.0416522962481305,-0.0018931311997005,-3.304137260700401e-05,133.31885742268634,1.4970082020653255,-0.010295163410496393,-0.589869412818954
32,32.0,67,2.8982544658457305,-0.0303555463741818,0.0017679704016913,3.085690458731991e-05,136.21664578653886,1.4368167881314196,-0.010264306505909074,-0.5881014424172627
33,33.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,139.32730368363156,1.4217409055256374,-0.01034076107249541,-0.5924819664071617
34,34.0,95,6.9648243336984725,-0.052241726402161,0.0015973236009732,2.787855605679444e-05,146.2912154320673,1.2974816714446875,-0.010312882516438615,-0.5908846428061885
35,35.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,149.40187259316377,1.2822546855059884,-0.01038933708302495,-0.5952651667960874
36,36.0,5,3.110648776075987,0.0168530970008066,-0.0043805239898989,-7.645456658633462e-05,152.51252858099627,1.266789875666974,-0.010465791649611285,-0.5996456907859863
37,37.0,49,6.560446460218819,0.0596575515675364,-0.0013085063085063,-2.283774336655162e-05,159.0732401045835,1.2577851476723438,-0.010488629392977837,-0.6009541970944926
38,38.0,15,4.810355239171207,0.0263046858300824,-0.00586927314255,-0.00010243814103637199,163.88360664439412,1.2336352783374367,-0.010591067534014209,-0.6068234702370426
